MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None,Missing
20200714,IA,1,2020-07-14,2020-07-20,50.78,21.45,5.77,0.00,0.00,49.22
20200714,MO,1,2020-07-14,2020-07-20,51.32,1.76,0.00,0.00,0.00,48.68
20200714,NE,1,2020-07-14,2020-07-20,59.06,18.70,0.25,0.00,0.00,40.94
20200714,WI,1,2020-07-14,2020-07-20,4.01,1.37,0.10,0.00,0.00,95.99
20200707,CO,1,2020-07-07,2020-07-13,84.33,69.18,55.41,34.07,0.00,15.67
20200707,IA,1,2020-07-07,2020-07-13,41.83,7.24,0.00,0.00,0.00,58.17
20200707,MO,1,2020-07-07,2020-07-13,11.04,1.58,0.00,0.00,0.00,88.96
20200707,NE,1,2020-07-07,2020-07-13,42.55,13.44,0.25,0.00,0.00,57.45
20200707,WI,1,2020-07-07,2020-07-13,9.63,2.33,0.22,0.00,0.00,90.37
20200630,CO,1,2020-06-30,2020-07-06,84.33,67.96,56.23,34.07,1.37,15.67
20200630,IA,1,2020-06-30,2020-07-06,19.34,0.00,0.00,0.00,0.00,80.66
20200630,MO,1,2020-06-30,2020-07-06,12.30,0.51,0.00,0.00,0.00,87.70
20200630,NE,1,2020-06-30,2020-07-06,35.85,5.57,0.00,0.00,0.00,64.15
20200630,WI,1,2020-06-30,2020-07-06,7.66,1.97,0.00,0.00,0.00,92.34
20200623,CO,1,2020-06-23,2020-06-29,82.79,67.96,56.23,32.96,0.00,17.21
20200623,IA,1,2020-06-23,2020-06-29,16.15,0.00,0.00,0.00,0.00,83.85
20200623,MO,1,2020-06-23,2020-06-29,13.06,0.00,0.00,0.00,0.00,86.94
20200623,NE,1,2020-06-23,2020-06-29,23.67,4.45,0.00,0.00,0.00,76.33
20200623,WI,1,2020-06-23,2020-06-29,1.12,0.00,0.00,0.00,0.00,98.88
20200616,CO,1,2020-06-16,2020-06-22,81.60,65.91,55.41,32.96,0.00,18.40
20200616,IA,1,2020-06-16,2020-06-22,22.39,0.00,0.00,0.00,0.00,77.61
20200616,MO,1,2020-06-16,2020-06-22,3.53,0.00,0.00,0.00,0.00,96.47
20200616,NE,1,2020-06-16,2020-06-22,16.40,0.10,0.00,0.00,0.00,83.60
20200616,WI,1,2020-06-16,2020-06-22,1.10,0.00,0.00,0.00,0.00,98.90
20200609,CO,1,2020-06-09,2020-06-15,76.78,63.64,49.38,25.49,0.00,23.22
20200609,IA,1,2020-06-09,2020-06-15,11.00,0.00,0.00,0.00,0.00,89.00
20200609,MO,1,2020-06-09,2020-06-15,0.00,0.00,0.00,0.00,0.00,100.00
20200609,NE,1,2020-06-09,2020-06-15,13.13,0.00,0.00,0.00,0.00,86.87
20200609,WI,1,2020-06-09,2020-06-15,1.10,0.00,0.00,0.00,0.00,98.90
20200602,CO,1,2020-06-02,2020-06-08,76.78,63.50,47.08,19.46,0.00,23.22
20200602,IA,1,2020-06-02,2020-06-08,7.79,0.00,0.00,0.00,0.00,92.21
20200602,MO,1,2020-06-02,2020-06-08,0.00,0.00,0.00,0.00,0.00,100.00
20200602,NE,1,2020-06-02,2020-06-08,13.40,0.00,0.00,0.00,0.00,86.60
20200602,WI,1,2020-06-02,2020-06-08,1.10,0.00,0.00,0.00,0.00,98.90
20200526,CO,1,2020-05-26,2020-06-01,76.78,65.20,43.76,17.52,0.00,23.22
20200526,IA,1,2020-05-26,2020-06-01,21.69,0.00,0.00,0.00,0.00,78.31
20200526,MO,1,2020-05-26,2020-06-01,0.00,0.00,0.00,0.00,0.00,100.00
20200526,NE,1,2020-05-26,2020-06-01,11.65,0.00,0.00,0.00,0.00,88.35
20200526,WI,1,2020-05-26,2020-06-01,9.48,0.00,0.00,0.00,0.00,90.52
20200519,CO,1,2020-05-19,2020-05-25,76.78,65.20,46.31,17.52,0.00,23.22
20200519,IA,1,2020-05-19,2020-05-25,25.86,0.00,0.00,0.00,0.00,74.14
20200519,MO,1,2020-05-19,2020-05-25,1.15,0.00,0.00,0.00,0.00,98.85
20200519,NE,1,2020-05-19,2020-05-25,26.52,0.00,0.00,0.00,0.00,73.48
20200519,WI,1,2020-05-19,2020-05-25,8.82,0.00,0.00,0.00,0.00,91.18
20200512,CO,1,2020-05-12,2020-05-18,79.24,62.66,46.08,14.65,0.00,20.76
20200512,IA,1,2020-05-12,2020-05-18,20.79,0.00,0.00,0.00,0.00,79.21
20200512,MO,1,2020-05-12,2020-05-18,0.00,0.00,0.00,0.00,0.00,100.00
20200512,NE,1,2020-05-12,2020-05-18,19.18,0.00,0.00,0.00,0.00,80.82
20200512,WI,1,2020-05-12,2020-05-18,1.34,0.00,0.00,0.00,0.00,98.66
20200505,CO,1,2020-05-05,2020-05-11,76.21,61.83,40.72,11.34,0.00,23.79
20200505,IA,1,2020-05-05,2020-05-11,0.00,0.00,0.00,0.00,0.00,100.00
20200505,MO,1,2020-05-05,2020-05-11,0.00,0.00,0.00,0.00,0.00,100.00
20200505,NE,1,2020-05-05,2020-05-11,12.27,0.00,0.00,0.00,0.00,87.73
20200505,WI,1,2020-05-05,2020-05-11,0.00,0.00,0.00,0.00,0.00,100.00
20200428,CO,1,2020-04-28,2020-05-04,75.53,56.64,32.72,0.00,0.00,24.47
20200428,IA,1,2020-04-28,2020-05-04,0.00,0.00,0.00,0.00,0.00,100.00
20200428,MO,1,2020-04-28,2020-05-04,0.00,0.00,0.00,0.00,0.00,100.00
20200428,NE,1,2020-04-28,2020-05-04,11.98,0.01,0.00,0.00,0.00,88.02
20200428,WI,1,2020-04-28,2020-05-04,0.00,0.00,0.00,0.00,0.00,100.00
20200421,CO,1,2020-04-21,2020-04-27,66.74,53.58,28.51,0.00,0.00,33.26
20200421,IA,1,2020-04-21,2020-04-27,0.00,0.00,0.00,0.00,0.00,100.00
20200421,MO,1,2020-04-21,2020-04-27,0.00,0.00,0.00,0.00,0.00,100.00
20200421,NE,1,2020-04-21,2020-04-27,4.55,0.01,0.00,0.00,0.00,95.45
20200421,WI,1,2020-04-21,2020-04-27,0.00,0.00,0.00,0.00,0.00,100.00
20200414,CO,1,2020-04-14,2020-04-20,66.74,53.23,12.88,0.00,0.00,33.26
20200414,IA,1,2020-04-14,2020-04-20,0.00,0.00,0.00,0.00,0.00,100.00
20200414,MO,1,2020-04-14,2020-04-20,0.00,0.00,0.00,0.00,0.00,100.00
20200414,NE,1,2020-04-14,2020-04-20,0.37,0.01,0.00,0.00,0.00,99.63
20200414,WI,1,2020-04-14,2020-04-20,0.00,0.00,0.00,0.00,0.00,100.00
20200407,CO,1,2020-04-07,2020-04-13,64.64,47.33,6.50,0.00,0.00,35.36
20200407,IA,1,2020-04-07,2020-04-13,0.00,0.00,0.00,0.00,0.00,100.00
20200407,MO,1,2020-04-07,2020-04-13,0.00,0.00,0.00,0.00,0.00,100.00
20200407,NE,1,2020-04-07,2020-04-13,0.37,0.01,0.00,0.00,0.00,99.63
20200407,WI,1,2020-04-07,2020-04-13,0.00,0.00,0.00,0.00,0.00,100.00
20200331,CO,1,2020-03-31,2020-04-06,67.77,47.33,3.25,0.00,0.00,32.23
20200331,IA,1,2020-03-31,2020-04-06,0.00,0.00,0.00,0.00,0.00,100.00
20200331,MO,1,2020-03-31,2020-04-06,0.00,0.00,0.00,0.00,0.00,100.00
20200331,NE,1,2020-03-31,2020-04-06,4.12,0.00,0.00,0.00,0.00,95.88
20200331,WI,1,2020-03-31,2020-04-06,0.00,0.00,0.00,0.00,0.00,100.00
20200324,CO,1,2020-03-24,2020-03-30,69.68,45.87,3.25,0.00,0.00,30.32
20200324,IA,1,2020-03-24,2020-03-30,0.00,0.00,0.00,0.00,0.00,100.00
20200324,MO,1,2020-03-24,2020-03-30,0.00,0.00,0.00,0.00,0.00,100.00
20200324,NE,1,2020-03-24,2020-03-30,4.12,0.00,0.00,0.00,0.00,95.88
20200324,WI,1,2020-03-24,2020-03-30,0.00,0.00,0.00,0.00,0.00,100.00
20200317,CO,1,2020-03-17,2020-03-23,69.91,46.88,3.30,0.00,0.00,30.09
20200317,IA,1,2020-03-17,2020-03-23,0.00,0.00,0.00,0.00,0.00,100.00
20200317,MO,1,2020-03-17,2020-03-23,0.00,0.00,0.00,0.00,0.00,100.00
20200317,NE,1,2020-03-17,2020-03-23,4.39,0.00,0.00,0.00,0.00,95.61
20200317,WI,1,2020-03-17,2020-03-23,0.00,0.00,0.00,0.00,0.00,100.00
20200310,CO,1,2020-03-10,2020-03-16,69.91,46.88,3.30,0.00,0.00,30.09
20200310,IA,1,2020-03-10,2020-03-16,0.00,0.00,0.00,0.00,0.00,100.00
20200310,MO,1,2020-03-10,2020-03-16,0.00,0.00,0.00,0.00,0.00,100.00
20200310,NE,1,2020-03-10,2020-03-16,4.39,0.00,0.00,0.00,0.00,95.61
20200310,WI,1,2020-03-10,2020-03-16,0.00,0.00,0.00,0.00,0.00,100.00
20200303,CO,1,2020-03-03,2020-03-09,69.91,45.33,3.30,0.00,0.00,30.09
20200303,IA,1,2020-03-03,2020-03-09,0.00,0.00,0.00,0.00,0.00,100.00
20200303,MO,1,2020-03-03,2020-03-09,0.00,0.00,0.00,0.00,0.00,100.00
20200303,NE,1,2020-03-03,2020-03-09,4.39,0.00,0.00,0.00,0.00,95.61
20200303,WI,1,2020-03-03,2020-03-09,0.00,0.00,0.00,0.00,0.00,100.00
20200225,CO,1,2020-02-25,2020-03-02,69.91,42.77,3.30,0.00,0.00,30.09
20200225,IA,1,2020-02-25,2020-03-02,0.00,0.00,0.00,0.00,0.00,100.00
20200225,MO,1,2020-02-25,2020-03-02,0.00,0.00,0.00,0.00,0.00,100.00
20200225,NE,1,2020-02-25,2020-03-02,4.39,0.00,0.00,0.00,0.00,95.61
20200225,WI,1,2020-02-25,2020-03-02,0.00,0.00,0.00,0.00,0.00,100.00
20200218,CO,1,2020-02-18,2020-02-24,71.26,43.82,3.30,0.00,0.00,28.74
20200218,IA,1,2020-02-18,2020-02-24,0.00,0.00,0.00,0.00,0.00,100.00
20200218,MO,1,2020-02-18,2020-02-24,0.00,0.00,0.00,0.00,0.00,100.00
20200218,NE,1,2020-02-18,2020-02-24,4.39,0.00,0.00,0.00,0.00,95.61
20200218,WI,1,2020-02-18,2020-02-24,0.00,0.00,0.00,0.00,0.00,100.00
20200211,CO,1,2020-02-11,2020-02-17,72.28,43.82,3.30,0.00,0.00,27.72
20200211,IA,1,2020-02-11,2020-02-17,0.00,0.00,0.00,0.00,0.00,100.00
20200211,MO,1,2020-02-11,2020-02-17,0.00,0.00,0.00,0.00,0.00,100.00
20200211,NE,1,2020-02-11,2020-02-17,4.39,0.00,0.00,0.00,0.00,95.61
20200211,WI,1,2020-02-11,2020-02-17,0.00,0.00,0.00,0.00,0.00,100.00
20200204,CO,1,2020-02-04,2020-02-10,77.61,51.12,3.30,0.00,0.00,22.39
20200204,IA,1,2020-02-04,2020-02-10,0.00,0.00,0.00,0.00,0.00,100.00
20200204,MO,1,2020-02-04,2020-02-10,0.00,0.00,0.00,0.00,0.00,100.00
20200204,NE,1,2020-02-04,2020-02-10,4.39,0.00,0.00,0.00,0.00,95.61
20200204,WI,1,2020-02-04,2020-02-10,0.00,0.00,0.00,0.00,0.00,100.00
20200128,CO,1,2020-01-28,2020-02-03,77.61,51.19,3.30,0.00,0.00,22.39
20200128,IA,1,2020-01-28,2020-02-03,0.00,0.00,0.00,0.00,0.00,100.00
20200128,MO,1,2020-01-28,2020-02-03,0.00,0.00,0.00,0.00,0.00,100.00
20200128,NE,1,2020-01-28,2020-02-03,4.39,0.00,0.00,0.00,0.00,95.61
20200128,WI,1,2020-01-28,2020-02-03,0.00,0.00,0.00,0.00,0.00,100.00
20200121,CO,1,2020-01-21,2020-01-27,77.61,51.19,13.84,0.00,0.00,22.39
20200121,IA,1,2020-01-21,2020-01-27,0.00,0.00,0.00,0.00,0.00,100.00
20200121,MO,1,2020-01-21,2020-01-27,0.00,0.00,0.00,0.00,0.00,100.00
20200121,NE,1,2020-01-21,2020-01-27,4.39,0.00,0.00,0.00,0.00,95.61
20200121,WI,1,2020-01-21,2020-01-27,0.00,0.00,0.00,0.00,0.00,100.00
20200114,CO,1,2020-01-14,2020-01-20,68.28,51.19,13.84,0.00,0.00,31.72
20200114,IA,1,2020-01-14,2020-01-20,0.00,0.00,0.00,0.00,0.00,100.00
20200114,MO,1,2020-01-14,2020-01-20,0.00,0.00,0.00,0.00,0.00,100.00
20200114,NE,1,2020-01-14,2020-01-20,2.53,0.00,0.00,0.00,0.00,97.47
20200114,WI,1,2020-01-14,2020-01-20,0.00,0.00,0.00,0.00,0.00,100.00
20200107,CO,1,2020-01-07,2020-01-13,68.28,51.19,13.84,0.00,0.00,31.72
20200107,IA,1,2020-01-07,2020-01-13,0.00,0.00,0.00,0.00,0.00,100.00
20200107,MO,1,2020-01-07,2020-01-13,0.00,0.00,0.00,0.00,0.00,100.00
20200107,NE,1,2020-01-07,2020-01-13,2.53,0.00,0.00,0.00,0.00,97.47
20200107,WI,1,2020-01-07,2020-01-13,0.00,0.00,0.00,0.00,0.00,100.00
20191231,CO,1,2019-12-31,2020-01-06,68.28,51.19,20.11,0.00,0.00,31.72
20191231,IA,1,2019-12-31,2020-01-06,0.00,0.00,0.00,0.00,0.00,100.00
20191231,MO,1,2019-12-31,2020-01-06,0.00,0.00,0.00,0.00,0.00,100.00
20191231,NE,1,2019-12-31,2020-01-06,2.53,0.00,0.00,0.00,0.00,97.47
20191231,WI,1,2019-12-31,2020-01-06,0.00,0.00,0.00,0.00,0.00,100.00
20191224,CO,1,2019-12-24,2019-12-30,68.28,51.19,20.11,0.00,0.00,31.72
20191224,IA,1,2019-12-24,2019-12-30,0.00,0.00,0.00,0.00,0.00,100.00
20191224,MO,1,2019-12-24,2019-12-30,0.00,0.00,0.00,0.00,0.00,100.00
20191224,NE,1,2019-12-24,2019-12-30,2.53,0.00,0.00,0.00,0.00,97.47
20191224,WI,1,2019-12-24,2019-12-30,0.00,0.00,0.00,0.00,0.00,100.00
20191217,CO,1,2019-12-17,2019-12-23,68.28,51.19,20.11,0.00,0.00,31.72
20191217,IA,1,2019-12-17,2019-12-23,0.00,0.00,0.00,0.00,0.00,100.00
20191217,MO,1,2019-12-17,2019-12-23,0.00,0.00,0.00,0.00,0.00,100.00
20191217,NE,1,2019-12-17,2019-12-23,2.53,0.00,0.00,0.00,0.00,97.47
20191217,WI,1,2019-12-17,2019-12-23,0.00,0.00,0.00,0.00,0.00,100.00
20191210,CO,1,2019-12-10,2019-12-16,71.97,55.82,30.09,0.00,0.00,28.03
20191210,IA,1,2019-12-10,2019-12-16,0.00,0.00,0.00,0.00,0.00,100.00
20191210,MO,1,2019-12-10,2019-12-16,0.00,0.00,0.00,0.00,0.00,100.00
20191210,NE,1,2019-12-10,2019-12-16,2.53,0.00,0.00,0.00,0.00,97.47
20191210,WI,1,2019-12-10,2019-12-16,0.00,0.00,0.00,0.00,0.00,100.00
20191203,CO,1,2019-12-03,2019-12-09,71.80,55.90,30.26,0.00,0.00,28.20
20191203,IA,1,2019-12-03,2019-12-09,0.00,0.00,0.00,0.00,0.00,100.00
20191203,MO,1,2019-12-03,2019-12-09,0.00,0.00,0.00,0.00,0.00,100.00
20191203,NE,1,2019-12-03,2019-12-09,2.47,0.00,0.00,0.00,0.00,97.53
20191203,WI,1,2019-12-03,2019-12-09,0.00,0.00,0.00,0.00,0.00,100.00
20191126,CO,1,2019-11-26,2019-12-02,75.92,61.85,32.29,0.00,0.00,24.08
20191126,IA,1,2019-11-26,2019-12-02,0.00,0.00,0.00,0.00,0.00,100.00
20191126,MO,1,2019-11-26,2019-12-02,0.00,0.00,0.00,0.00,0.00,100.00
20191126,NE,1,2019-11-26,2019-12-02,2.53,0.00,0.00,0.00,0.00,97.47
20191126,WI,1,2019-11-26,2019-12-02,0.00,0.00,0.00,0.00,0.00,100.00
20191119,CO,1,2019-11-19,2019-11-25,74.81,59.95,32.23,0.00,0.00,25.19
20191119,IA,1,2019-11-19,2019-11-25,0.00,0.00,0.00,0.00,0.00,100.00
20191119,MO,1,2019-11-19,2019-11-25,0.00,0.00,0.00,0.00,0.00,100.00
20191119,NE,1,2019-11-19,2019-11-25,2.53,0.00,0.00,0.00,0.00,97.47
20191119,WI,1,2019-11-19,2019-11-25,0.00,0.00,0.00,0.00,0.00,100.00
20191112,CO,1,2019-11-12,2019-11-18,74.26,55.27,31.02,0.00,0.00,25.74
20191112,IA,1,2019-11-12,2019-11-18,0.00,0.00,0.00,0.00,0.00,100.00
20191112,MO,1,2019-11-12,2019-11-18,0.00,0.00,0.00,0.00,0.00,100.00
20191112,NE,1,2019-11-12,2019-11-18,1.57,0.00,0.00,0.00,0.00,98.43
20191112,WI,1,2019-11-12,2019-11-18,0.00,0.00,0.00,0.00,0.00,100.00
20191105,CO,1,2019-11-05,2019-11-11,81.27,58.24,27.41,0.00,0.00,18.73
20191105,IA,1,2019-11-05,2019-11-11,0.00,0.00,0.00,0.00,0.00,100.00
20191105,MO,1,2019-11-05,2019-11-11,0.00,0.00,0.00,0.00,0.00,100.00
20191105,NE,1,2019-11-05,2019-11-11,1.57,0.00,0.00,0.00,0.00,98.43
20191105,WI,1,2019-11-05,2019-11-11,0.00,0.00,0.00,0.00,0.00,100.00
20191029,CO,1,2019-10-29,2019-11-04,81.27,58.24,27.41,0.00,0.00,18.73
20191029,IA,1,2019-10-29,2019-11-04,0.00,0.00,0.00,0.00,0.00,100.00
20191029,MO,1,2019-10-29,2019-11-04,0.00,0.00,0.00,0.00,0.00,100.00
20191029,NE,1,2019-10-29,2019-11-04,1.57,0.00,0.00,0.00,0.00,98.43
20191029,WI,1,2019-10-29,2019-11-04,0.00,0.00,0.00,0.00,0.00,100.00
20191022,CO,1,2019-10-22,2019-10-28,88.36,60.76,27.41,0.00,0.00,11.64
20191022,IA,1,2019-10-22,2019-10-28,0.00,0.00,0.00,0.00,0.00,100.00
20191022,MO,1,2019-10-22,2019-10-28,0.32,0.00,0.00,0.00,0.00,99.68
20191022,NE,1,2019-10-22,2019-10-28,1.57,0.00,0.00,0.00,0.00,98.43
20191022,WI,1,2019-10-22,2019-10-28,0.00,0.00,0.00,0.00,0.00,100.00
20191015,CO,1,2019-10-15,2019-10-21,74.56,37.01,11.23,0.00,0.00,25.44
20191015,IA,1,2019-10-15,2019-10-21,0.00,0.00,0.00,0.00,0.00,100.00
20191015,MO,1,2019-10-15,2019-10-21,11.70,0.18,0.00,0.00,0.00,88.30
20191015,NE,1,2019-10-15,2019-10-21,0.00,0.00,0.00,0.00,0.00,100.00
20191015,WI,1,2019-10-15,2019-10-21,0.00,0.00,0.00,0.00,0.00,100.00
20191008,CO,1,2019-10-08,2019-10-14,74.52,37.01,11.23,0.00,0.00,25.48
20191008,IA,1,2019-10-08,2019-10-14,0.00,0.00,0.00,0.00,0.00,100.00
20191008,MO,1,2019-10-08,2019-10-14,17.82,0.78,0.00,0.00,0.00,82.18
20191008,NE,1,2019-10-08,2019-10-14,0.00,0.00,0.00,0.00,0.00,100.00
20191008,WI,1,2019-10-08,2019-10-14,0.00,0.00,0.00,0.00,0.00,100.00
20191001,CO,1,2019-10-01,2019-10-07,69.86,27.53,0.00,0.00,0.00,30.14
20191001,IA,1,2019-10-01,2019-10-07,0.00,0.00,0.00,0.00,0.00,100.00
20191001,MO,1,2019-10-01,2019-10-07,23.16,1.31,0.00,0.00,0.00,76.84
20191001,NE,1,2019-10-01,2019-10-07,0.00,0.00,0.00,0.00,0.00,100.00
20191001,WI,1,2019-10-01,2019-10-07,0.00,0.00,0.00,0.00,0.00,100.00
20190924,CO,1,2019-09-24,2019-09-30,65.94,10.81,0.00,0.00,0.00,34.06
20190924,IA,1,2019-09-24,2019-09-30,6.47,0.00,0.00,0.00,0.00,93.53
20190924,MO,1,2019-09-24,2019-09-30,8.39,0.00,0.00,0.00,0.00,91.61
20190924,NE,1,2019-09-24,2019-09-30,0.00,0.00,0.00,0.00,0.00,100.00
20190924,WI,1,2019-09-24,2019-09-30,0.00,0.00,0.00,0.00,0.00,100.00
20190917,CO,1,2019-09-17,2019-09-23,49.55,6.68,0.00,0.00,0.00,50.45
20190917,IA,1,2019-09-17,2019-09-23,27.32,4.33,0.00,0.00,0.00,72.68
20190917,MO,1,2019-09-17,2019-09-23,2.17,0.00,0.00,0.00,0.00,97.83
20190917,NE,1,2019-09-17,2019-09-23,0.00,0.00,0.00,0.00,0.00,100.00
20190917,WI,1,2019-09-17,2019-09-23,0.00,0.00,0.00,0.00,0.00,100.00
20190910,CO,1,2019-09-10,2019-09-16,49.55,6.68,0.00,0.00,0.00,50.45
20190910,IA,1,2019-09-10,2019-09-16,44.65,9.68,0.00,0.00,0.00,55.35
20190910,MO,1,2019-09-10,2019-09-16,0.00,0.00,0.00,0.00,0.00,100.00
20190910,NE,1,2019-09-10,2019-09-16,1.07,0.00,0.00,0.00,0.00,98.93
20190910,WI,1,2019-09-10,2019-09-16,2.34,0.00,0.00,0.00,0.00,97.66
20190903,CO,1,2019-09-03,2019-09-09,41.01,3.46,0.00,0.00,0.00,58.99
20190903,IA,1,2019-09-03,2019-09-09,53.28,11.89,0.00,0.00,0.00,46.72
20190903,MO,1,2019-09-03,2019-09-09,0.00,0.00,0.00,0.00,0.00,100.00
20190903,NE,1,2019-09-03,2019-09-09,1.49,0.00,0.00,0.00,0.00,98.51
20190903,WI,1,2019-09-03,2019-09-09,2.78,0.00,0.00,0.00,0.00,97.22
20190827,CO,1,2019-08-27,2019-09-02,19.53,1.98,0.00,0.00,0.00,80.47
20190827,IA,1,2019-08-27,2019-09-02,49.75,6.89,0.00,0.00,0.00,50.25
20190827,MO,1,2019-08-27,2019-09-02,0.00,0.00,0.00,0.00,0.00,100.00
20190827,NE,1,2019-08-27,2019-09-02,1.70,0.00,0.00,0.00,0.00,98.30
20190827,WI,1,2019-08-27,2019-09-02,1.44,0.00,0.00,0.00,0.00,98.56
20190820,CO,1,2019-08-20,2019-08-26,6.65,0.00,0.00,0.00,0.00,93.35
20190820,IA,1,2019-08-20,2019-08-26,40.85,6.29,0.00,0.00,0.00,59.15
20190820,MO,1,2019-08-20,2019-08-26,3.58,0.00,0.00,0.00,0.00,96.42
20190820,NE,1,2019-08-20,2019-08-26,1.70,0.00,0.00,0.00,0.00,98.30
20190820,WI,1,2019-08-20,2019-08-26,1.34,0.00,0.00,0.00,0.00,98.66
20190813,CO,1,2019-08-13,2019-08-19,6.65,0.00,0.00,0.00,0.00,93.35
20190813,IA,1,2019-08-13,2019-08-19,52.60,9.50,0.00,0.00,0.00,47.40
20190813,MO,1,2019-08-13,2019-08-19,3.46,0.00,0.00,0.00,0.00,96.54
20190813,NE,1,2019-08-13,2019-08-19,0.99,0.00,0.00,0.00,0.00,99.01
20190813,WI,1,2019-08-13,2019-08-19,1.34,0.00,0.00,0.00,0.00,98.66
20190806,CO,1,2019-08-06,2019-08-12,5.47,0.00,0.00,0.00,0.00,94.53
20190806,IA,1,2019-08-06,2019-08-12,36.39,0.00,0.00,0.00,0.00,63.61
20190806,MO,1,2019-08-06,2019-08-12,0.80,0.00,0.00,0.00,0.00,99.20
20190806,NE,1,2019-08-06,2019-08-12,3.92,0.00,0.00,0.00,0.00,96.08
20190806,WI,1,2019-08-06,2019-08-12,1.22,0.00,0.00,0.00,0.00,98.78
20190730,CO,1,2019-07-30,2019-08-05,4.68,0.00,0.00,0.00,0.00,95.32
20190730,IA,1,2019-07-30,2019-08-05,23.48,0.00,0.00,0.00,0.00,76.52
20190730,MO,1,2019-07-30,2019-08-05,0.80,0.00,0.00,0.00,0.00,99.20
20190730,NE,1,2019-07-30,2019-08-05,2.69,0.00,0.00,0.00,0.00,97.31
20190730,WI,1,2019-07-30,2019-08-05,0.00,0.00,0.00,0.00,0.00,100.00
20190723,CO,1,2019-07-23,2019-07-29,3.07,0.00,0.00,0.00,0.00,96.93
20190723,IA,1,2019-07-23,2019-07-29,11.23,0.00,0.00,0.00,0.00,88.77
20190723,MO,1,2019-07-23,2019-07-29,0.80,0.00,0.00,0.00,0.00,99.20
20190723,NE,1,2019-07-23,2019-07-29,0.00,0.00,0.00,0.00,0.00,100.00
20190723,WI,1,2019-07-23,2019-07-29,0.00,0.00,0.00,0.00,0.00,100.00
20190716,CO,1,2019-07-16,2019-07-22,0.00,0.00,0.00,0.00,0.00,100.00
20190716,IA,1,2019-07-16,2019-07-22,0.00,0.00,0.00,0.00,0.00,100.00
20190716,MO,1,2019-07-16,2019-07-22,0.00,0.00,0.00,0.00,0.00,100.00
20190716,NE,1,2019-07-16,2019-07-22,0.00,0.00,0.00,0.00,0.00,100.00
20190716,WI,1,2019-07-16,2019-07-22,1.76,0.00,0.00,0.00,0.00,98.24
20190709,CO,1,2019-07-09,2019-07-15,0.00,0.00,0.00,0.00,0.00,100.00
20190709,IA,1,2019-07-09,2019-07-15,0.00,0.00,0.00,0.00,0.00,100.00
20190709,MO,1,2019-07-09,2019-07-15,0.00,0.00,0.00,0.00,0.00,100.00
20190709,NE,1,2019-07-09,2019-07-15,0.00,0.00,0.00,0.00,0.00,100.00
20190709,WI,1,2019-07-09,2019-07-15,3.44,0.00,0.00,0.00,0.00,96.56
20190702,CO,1,2019-07-02,2019-07-08,0.00,0.00,0.00,0.00,0.00,100.00
20190702,IA,1,2019-07-02,2019-07-08,0.00,0.00,0.00,0.00,0.00,100.00
20190702,MO,1,2019-07-02,2019-07-08,0.00,0.00,0.00,0.00,0.00,100.00
20190702,NE,1,2019-07-02,2019-07-08,0.00,0.00,0.00,0.00,0.00,100.00
20190702,WI,1,2019-07-02,2019-07-08,0.00,0.00,0.00,0.00,0.00,100.00
20190625,CO,1,2019-06-25,2019-07-01,0.00,0.00,0.00,0.00,0.00,100.00
20190625,IA,1,2019-06-25,2019-07-01,0.00,0.00,0.00,0.00,0.00,100.00
20190625,MO,1,2019-06-25,2019-07-01,0.00,0.00,0.00,0.00,0.00,100.00
20190625,NE,1,2019-06-25,2019-07-01,0.00,0.00,0.00,0.00,0.00,100.00
20190625,WI,1,2019-06-25,2019-07-01,0.00,0.00,0.00,0.00,0.00,100.00
20190618,CO,1,2019-06-18,2019-06-24,0.00,0.00,0.00,0.00,0.00,100.00
20190618,IA,1,2019-06-18,2019-06-24,0.00,0.00,0.00,0.00,0.00,100.00
20190618,MO,1,2019-06-18,2019-06-24,0.00,0.00,0.00,0.00,0.00,100.00
20190618,NE,1,2019-06-18,2019-06-24,0.00,0.00,0.00,0.00,0.00,100.00
20190618,WI,1,2019-06-18,2019-06-24,0.00,0.00,0.00,0.00,0.00,100.00
20190611,CO,1,2019-06-11,2019-06-17,0.00,0.00,0.00,0.00,0.00,100.00
20190611,IA,1,2019-06-11,2019-06-17,0.00,0.00,0.00,0.00,0.00,100.00
20190611,MO,1,2019-06-11,2019-06-17,0.00,0.00,0.00,0.00,0.00,100.00
20190611,NE,1,2019-06-11,2019-06-17,0.00,0.00,0.00,0.00,0.00,100.00
20190611,WI,1,2019-06-11,2019-06-17,0.00,0.00,0.00,0.00,0.00,100.00
20190604,CO,1,2019-06-04,2019-06-10,0.00,0.00,0.00,0.00,0.00,100.00
20190604,IA,1,2019-06-04,2019-06-10,0.00,0.00,0.00,0.00,0.00,100.00
20190604,MO,1,2019-06-04,2019-06-10,0.00,0.00,0.00,0.00,0.00,100.00
20190604,NE,1,2019-06-04,2019-06-10,0.00,0.00,0.00,0.00,0.00,100.00
20190604,WI,1,2019-06-04,2019-06-10,0.00,0.00,0.00,0.00,0.00,100.00
20190528,CO,1,2019-05-28,2019-06-03,0.00,0.00,0.00,0.00,0.00,100.00
20190528,IA,1,2019-05-28,2019-06-03,0.00,0.00,0.00,0.00,0.00,100.00
